id,Shipment Number,Destination,Transportation Mode,Actual Delivery Date,SLA Delivery Date,Cargo Ready Date,SLA ,Carrier,, 
2839,1498406,GBR,AIR,2022-04-19 12:00,2022-04-01 0:00,2022-03-18 0:00,14,CARRIER 1,,
2843,1498545,SYD,AIR,2022-04-14 12:00,2022-04-01 0:00,2022-03-18 0:00,14,CARRIER 1,,
2844,1498591,SYD,AIR,2022-04-19 12:00,2022-04-01 0:00,2022-03-18 0:00,14,CARRIER 1,,
5804,1506781,SYD,AIR,2022-04-12 14:04,2022-03-30 0:00,2022-03-16 0:00,14,CARRIER 1,,
5817,1521543,GBR,AIR,2022-04-06 12:00,2022-04-07 0:00,2022-03-24 0:00,14,CARRIER 1,,
5835,1526733,GBR,AIR,2022-04-11 11:00,2022-04-13 0:00,2022-03-30 0:00,14,CARRIER 1,,
5838,1528429,SYD,AIR,2022-04-19 12:00,2022-04-15 0:00,2022-04-01 0:00,14,CARRIER 1,,
5839,1528436,SYD,AIR,2022-04-19 12:00,2022-04-15 0:00,2022-04-01 0:00,14,CARRIER 1,,
5848,1535339,SYD,AIR,2022-04-26 12:00,2022-04-20 0:00,2022-04-06 0:00,14,CARRIER 1,,
5849,1535343,SYD,AIR,2022-04-20 12:00,2022-04-20 0:00,2022-04-06 0:00,14,CARRIER 1,,
5850,1535354,SYD,AIR,2022-04-28 12:00,2022-04-20 0:00,2022-04-06 0:00,14,CARRIER 1,,
5851,1535360,SYD,AIR,2022-04-28 12:00,2022-04-20 0:00,2022-04-06 0:00,14,CARRIER 1,,
5853,1535370,SYD,AIR,2022-04-27 12:00,2022-04-22 0:00,2022-04-08 0:00,14,CARRIER 1,,
5854,1535372,SYD,AIR,2022-04-27 12:00,2022-04-22 0:00,2022-04-08 0:00,14,CARRIER 1,,
5855,1535373,SYD,AIR,2022-04-27 12:00,2022-04-22 0:00,2022-04-08 0:00,14,CARRIER 1,,
5856,1535383,SYD,AIR,2022-04-20 12:00,2022-04-22 0:00,2022-04-08 0:00,14,CARRIER 1,,
5858,1535833,SYD,AIR,2022-04-19 12:00,2022-04-22 0:00,2022-04-08 0:00,14,CARRIER 1,,
5872,1539149,GBR,AIR,2022-04-22 12:00,2022-04-20 0:00,2022-04-06 0:00,14,CARRIER 1,,
5881,1540478,GBR,AIR,2022-04-21 12:00,2022-04-21 0:00,2022-04-07 0:00,14,CARRIER 1,,
5897,1546018,SYD,AIR,2022-04-27 12:00,2022-04-29 0:00,2022-04-15 0:00,14,CARRIER 1,,
5904,1546635,GBR,AIR,2022-04-27 12:00,2022-04-29 0:00,2022-04-15 0:00,14,CARRIER 1,,
5905,1546638,GBR,AIR,2022-04-27 12:00,2022-04-29 0:00,2022-04-15 0:00,14,CARRIER 1,,
5908,1547192,SYD,AIR,2022-04-26 12:00,2022-04-29 0:00,2022-04-15 0:00,14,CARRIER 1,,
5909,1547227,SYD,AIR,2022-04-26 12:00,2022-04-29 0:00,2022-04-15 0:00,14,CARRIER 1,,
5912,1547306,GBR,AIR,2022-04-28 12:00,2022-04-29 0:00,2022-04-15 0:00,14,CARRIER 1,,
5955,1554656,SYD,AIR,2022-05-05 12:00,2022-05-04 0:00,2022-04-20 0:00,14,CARRIER 1,,
5956,1554657,SYD,AIR,2022-05-04 12:00,2022-05-04 0:00,2022-04-20 0:00,14,CARRIER 1,,
5968,1555241,SYD,AIR,2022-05-06 12:00,2022-05-04 0:00,2022-04-20 0:00,14,CARRIER 1,,
5969,1555242,SYD,AIR,2022-05-06 12:00,2022-05-04 0:00,2022-04-20 0:00,14,CARRIER 1,,
5970,1555244,SYD,AIR,2022-05-05 12:00,2022-05-04 0:00,2022-04-20 0:00,14,CARRIER 1,,
5971,1555246,SYD,AIR,2022-05-04 12:00,2022-05-04 0:00,2022-04-20 0:00,14,CARRIER 1,,
5972,1555260,GBR,AIR,2022-05-05 12:00,2022-05-04 0:00,2022-04-20 0:00,14,CARRIER 1,,
5973,1555264,SYD,AIR,2022-05-05 12:00,2022-05-04 0:00,2022-04-20 0:00,14,CARRIER 1,,
5978,1556563,SYD,AIR,2022-05-04 12:00,2022-05-06 0:00,2022-04-22 0:00,14,CARRIER 1,,
5981,1556680,GBR,AIR,2022-04-29 12:00,2022-05-06 0:00,2022-04-22 0:00,14,CARRIER 1,,
5991,1559982,SYD,AIR,2022-05-09 12:00,2022-05-09 0:00,2022-04-25 0:00,14,CARRIER 1,,
5992,1559985,SYD,AIR,2022-05-09 12:00,2022-05-09 0:00,2022-04-25 0:00,14,CARRIER 1,,
5993,1559987,SYD,AIR,2022-05-05 12:00,2022-05-09 0:00,2022-04-25 0:00,14,CARRIER 1,,
5997,1561616,SYD,AIR,2022-05-12 12:00,2022-05-12 0:00,2022-04-28 0:00,14,CARRIER 1,,
5998,1561620,SYD,AIR,2022-05-12 12:00,2022-05-12 0:00,2022-04-28 0:00,14,CARRIER 1,,
5999,1561649,GBR,AIR,2022-05-13 12:00,2022-05-12 0:00,2022-04-28 0:00,14,CARRIER 1,,
6000,1561672,GBR,AIR,2022-05-13 12:00,2022-05-12 0:00,2022-04-28 0:00,14,CARRIER 1,,
6015,1562977,SYD,AIR,2022-05-13 12:00,2022-05-12 0:00,2022-04-28 0:00,14,CARRIER 1,,
6016,1562981,SYD,AIR,2022-05-11 12:00,2022-05-12 0:00,2022-04-28 0:00,14,CARRIER 1,,
6018,1562995,SYD,AIR,2022-05-11 12:00,2022-05-12 0:00,2022-04-28 0:00,14,CARRIER 1,,
6019,1562998,SYD,AIR,2022-05-11 12:00,2022-05-12 0:00,2022-04-28 0:00,14,CARRIER 1,,
6026,1566171,SYD,AIR,2022-05-05 12:00,2022-05-13 0:00,2022-04-29 0:00,14,CARRIER 1,,
6032,1566431,GBR,AIR,2022-05-06 11:40,2022-05-13 0:00,2022-04-29 0:00,14,CARRIER 1,,
6043,1568027,SCH,AIR,2022-05-12 12:00,2022-05-20 0:00,2022-05-06 0:00,14,CARRIER 1,,
6048,1571560,SYD,AIR,2022-05-17 12:00,2022-05-18 0:00,2022-05-04 0:00,14,CARRIER 1,,
6056,1572802,SYD,AIR,2022-05-20 12:00,2022-05-18 0:00,2022-05-04 0:00,14,CARRIER 1,,
6057,1572810,SYD,AIR,2022-05-20 12:00,2022-05-18 0:00,2022-05-04 0:00,14,CARRIER 1,,
6058,1572814,SYD,AIR,2022-05-20 12:00,2022-05-18 0:00,2022-05-04 0:00,14,CARRIER 1,,
6059,1572819,SYD,AIR,2022-05-20 12:00,2022-05-18 0:00,2022-05-04 0:00,14,CARRIER 1,,
6065,1573105,GBR,AIR,2022-05-17 8:13,2022-05-20 0:00,2022-05-06 0:00,14,CARRIER 1,,
6066,1573113,GBR,AIR,2022-05-20 12:00,2022-05-20 0:00,2022-05-06 0:00,14,CARRIER 1,,
6067,1573121,GBR,AIR,2022-05-18 12:00,2022-05-20 0:00,2022-05-06 0:00,14,CARRIER 1,,
6068,1573127,GBR,AIR,2022-05-18 12:00,2022-05-20 0:00,2022-05-06 0:00,14,CARRIER 1,,
6098,1582062,SCH,AIR,2022-05-17 12:00,2022-05-25 0:00,2022-05-11 0:00,14,CARRIER 1,,
6102,1582178,GBR,AIR,2022-05-19 12:00,2022-05-25 0:00,2022-05-11 0:00,14,CARRIER 1,,
6110,1583239,SCH,AIR,2022-05-19 12:00,2022-05-25 0:00,2022-05-11 0:00,14,CARRIER 1,,
6116,1583396,NLD,AIR,2022-05-30 14:57,2022-05-26 0:00,2022-05-12 0:00,14,CARRIER 1,,
6117,1583404,SCH,AIR,2022-05-23 12:00,2022-05-26 0:00,2022-05-12 0:00,14,CARRIER 1,,
6118,1583413,SCH,AIR,2022-05-23 12:00,2022-05-26 0:00,2022-05-12 0:00,14,CARRIER 1,,
6130,1583523,SCH,AIR,2022-05-25 12:00,2022-05-27 0:00,2022-05-13 0:00,14,CARRIER 1,,
6132,1583549,SCH,AIR,2022-05-25 12:00,2022-05-27 0:00,2022-05-13 0:00,14,CARRIER 1,,
6133,1583580,NLD,AIR,2022-05-30 14:57,2022-05-27 0:00,2022-05-13 0:00,14,CARRIER 1,,
6134,1583624,GBR,AIR,2022-05-26 12:00,2022-05-25 0:00,2022-05-11 0:00,14,CARRIER 1,,
6135,1583637,GBR,AIR,2022-05-25 12:00,2022-05-25 0:00,2022-05-11 0:00,14,CARRIER 1,,
6136,1583649,GBR,AIR,2022-05-23 12:00,2022-05-25 0:00,2022-05-11 0:00,14,CARRIER 1,,
6137,1583660,GBR,AIR,2022-05-24 12:00,2022-05-25 0:00,2022-05-11 0:00,14,CARRIER 1,,
6138,1583675,GBR,AIR,2022-05-25 12:00,2022-05-25 0:00,2022-05-11 0:00,14,CARRIER 1,,
6139,1583688,GBR,AIR,2022-05-31 12:00,2022-05-27 0:00,2022-05-13 0:00,14,CARRIER 1,,
6140,1583698,GBR,AIR,2022-05-25 12:00,2022-05-27 0:00,2022-05-13 0:00,14,CARRIER 1,,
6141,1583712,GBR,AIR,2022-05-31 12:00,2022-05-26 0:00,2022-05-12 0:00,14,CARRIER 1,,
6195,1594380,SCH,AIR,2022-05-31 12:00,2022-06-02 0:00,2022-05-19 0:00,14,CARRIER 1,,
6196,1594381,SCH,AIR,2022-05-31 12:00,2022-06-02 0:00,2022-05-19 0:00,14,CARRIER 1,,
6197,1594394,GBR,AIR,2022-06-06 12:00,2022-06-02 0:00,2022-05-19 0:00,14,CARRIER 1,,
6207,1595378,GBR,AIR,2022-05-31 12:00,2022-06-03 0:00,2022-05-20 0:00,14,CARRIER 1,,
6208,1595383,GBR,AIR,2022-06-06 12:00,2022-06-03 0:00,2022-05-20 0:00,14,CARRIER 1,,
6209,1595386,GBR,AIR,2022-05-31 12:00,2022-06-03 0:00,2022-05-20 0:00,14,CARRIER 1,,
6210,1595387,GBR,AIR,2022-06-01 12:00,2022-06-03 0:00,2022-05-20 0:00,14,CARRIER 1,,
6212,1595408,SCH,AIR,2022-05-31 12:00,2022-06-02 0:00,2022-05-19 0:00,14,CARRIER 1,,
6214,1595861,NLD,AIR,2022-05-30 14:57,2022-06-02 0:00,2022-05-19 0:00,14,CARRIER 1,,
6217,1596149,SCH,AIR,2022-05-25 12:00,2022-06-02 0:00,2022-05-19 0:00,14,CARRIER 1,,
6218,1596166,GBR,AIR,2022-06-01 12:00,2022-06-02 0:00,2022-05-19 0:00,14,CARRIER 1,,
6250,1606515,SCH,AIR,2022-06-06 12:00,2022-06-09 0:00,2022-05-26 0:00,14,CARRIER 1,,
6252,1606520,NLD,AIR,2022-06-08 9:50,2022-06-09 0:00,2022-05-26 0:00,14,CARRIER 1,,
6253,1606522,GBR,AIR,2022-06-06 12:00,2022-06-09 0:00,2022-05-26 0:00,14,CARRIER 1,,
6254,1606523,GBR,AIR,2022-06-06 12:00,2022-06-09 0:00,2022-05-26 0:00,14,CARRIER 1,,
6257,1607974,SCH,AIR,2022-05-31 12:00,2022-06-09 0:00,2022-05-26 0:00,14,CARRIER 1,,
6258,1608047,GBR,AIR,2022-06-01 12:00,2022-06-09 0:00,2022-05-26 0:00,14,CARRIER 1,,
6262,1609098,GBR,AIR,2022-06-06 12:00,2022-06-09 0:00,2022-05-26 0:00,14,CARRIER 1,,
6274,1612880,NLD,AIR,2022-06-10 10:04,2022-06-13 0:00,2022-05-30 0:00,14,CARRIER 1,,
6275,1612881,NLD,AIR,2022-06-10 10:03,2022-06-13 0:00,2022-05-30 0:00,14,CARRIER 1,,
6291,1617371,SCH,AIR,2022-06-08 12:00,2022-06-16 0:00,2022-06-02 0:00,14,CARRIER 1,,
6296,1617567,GBR,AIR,2022-06-09 12:00,2022-06-16 0:00,2022-06-02 0:00,14,CARRIER 1,,
6316,1620321,GBR,AIR,2022-06-20 12:00,2022-06-25 0:00,2022-06-11 0:00,14,CARRIER 1,,
6317,1620325,GBR,AIR,2022-06-22 13:03,2022-06-25 0:00,2022-06-11 0:00,14,CARRIER 1,,
6318,1620329,SCH,AIR,2022-06-20 12:00,2022-06-25 0:00,2022-06-11 0:00,14,CARRIER 1,,
6319,1620334,NLD,AIR,2022-06-24 12:41,2022-06-25 0:00,2022-06-11 0:00,14,CARRIER 1,,
6320,1620345,NLD,AIR,2022-06-27 14:23,2022-06-25 0:00,2022-06-11 0:00,14,CARRIER 1,,
6336,1626293,GBR,AIR,2022-06-20 12:28,2022-06-23 0:00,2022-06-09 0:00,14,CARRIER 1,,
7922,1636313,GBR,AIR,2022-06-28 12:20,2022-06-30 0:00,2022-06-16 0:00,14,CARRIER 1,,
7924,1636325,GBR,AIR,2022-06-29 12:00,2022-06-30 0:00,2022-06-16 0:00,14,CARRIER 1,,
7929,1636366,GBR,AIR,2022-06-29 12:00,2022-07-01 0:00,2022-06-17 0:00,14,CARRIER 1,,
7931,1636395,SCH,AIR,2022-06-22 12:00,2022-06-30 0:00,2022-06-16 0:00,14,CARRIER 1,,
7932,1636439,GBR,AIR,2022-06-29 11:55,2022-06-30 0:00,2022-06-16 0:00,14,CARRIER 1,,
7935,1636605,IMU,AIR,2022-06-28 10:00,2022-06-29 0:00,2022-06-15 0:00,14,CARRIER 1,,
7936,1636633,IMU,AIR,2022-06-30 11:00,2022-07-01 0:00,2022-06-17 0:00,14,CARRIER 1,,
7937,1636649,IMU,AIR,2022-06-28 10:30,2022-06-30 0:00,2022-06-16 0:00,14,CARRIER 1,,
7938,1636670,IMU,AIR,2022-06-28 10:30,2022-06-30 0:00,2022-06-16 0:00,14,CARRIER 1,,
7939,1636723,IMU,AIR,2022-06-24 10:00,2022-06-30 0:00,2022-06-16 0:00,14,CARRIER 1,,
7940,1636775,IMU,AIR,2022-07-11 12:00,2022-07-01 0:00,2022-06-17 0:00,14,CARRIER 1,,
7941,1636799,IMU,AIR,2022-06-30 11:00,2022-06-30 0:00,2022-06-16 0:00,14,CARRIER 1,,
7942,1636807,IMU,AIR,2022-06-30 11:00,2022-06-30 0:00,2022-06-16 0:00,14,CARRIER 1,,
7943,1636813,IMU,AIR,2022-06-24 10:00,2022-06-30 0:00,2022-06-16 0:00,14,CARRIER 1,,
7944,1636825,IMU,AIR,2022-07-05 21:00,2022-07-01 0:00,2022-06-17 0:00,14,CARRIER 1,,
7992,1643677,GBR,AIR,2022-07-12 12:00,2022-07-08 0:00,2022-06-24 0:00,14,CARRIER 1,,
7994,1643691,SCH,AIR,2022-07-06 12:00,2022-07-08 0:00,2022-06-24 0:00,14,CARRIER 1,,
8043,1645802,SCH,AIR,2022-07-01 12:00,2022-07-08 0:00,2022-06-24 0:00,14,CARRIER 1,,
8044,1645810,GBR,AIR,2022-07-04 12:00,2022-07-08 0:00,2022-06-24 0:00,14,CARRIER 1,,
8045,1645834,IMU,AIR,2022-07-11 15:00,2022-07-08 0:00,2022-06-24 0:00,14,CARRIER 1,,
8046,1645848,IMU,AIR,2022-07-11 13:00,2022-07-08 0:00,2022-06-24 0:00,14,CARRIER 1,,
8102,1651997,SCH,AIR,2022-07-06 12:00,2022-07-14 0:00,2022-06-30 0:00,14,CARRIER 1,,
8103,1652006,GBR,AIR,2022-07-12 12:00,2022-07-13 0:00,2022-06-29 0:00,14,CARRIER 1,,
8111,1653282,IMU,AIR,2022-07-11 12:00,2022-07-13 0:00,2022-06-29 0:00,14,CARRIER 1,,
8112,1653295,IMU,AIR,2022-07-08 11:00,2022-07-13 0:00,2022-06-29 0:00,14,CARRIER 1,,
8113,1653328,IMU,AIR,2022-07-13 10:00,2022-07-14 0:00,2022-06-30 0:00,14,CARRIER 1,,
8114,1653659,IMU,AIR,2022-07-13 10:00,2022-07-14 0:00,2022-06-30 0:00,14,CARRIER 1,,
8115,1653731,IMU,AIR,2022-07-08 11:00,2022-07-14 0:00,2022-06-30 0:00,14,CARRIER 1,,
8116,1653748,IMU,AIR,2022-07-13 10:00,2022-07-13 0:00,2022-06-29 0:00,14,CARRIER 1,,
8134,1654771,GBR,AIR,2022-07-13 12:00,2022-07-11 0:00,2022-06-27 0:00,14,CARRIER 1,,
8135,1654773,NLD,AIR,2022-07-08 15:30,2022-07-11 0:00,2022-06-27 0:00,14,CARRIER 1,,
8137,1654779,SCH,AIR,2022-07-07 12:00,2022-07-12 0:00,2022-06-28 0:00,14,CARRIER 1,,
8187,1664631,GBR,AIR,2022-07-18 15:15,2022-07-19 0:00,2022-07-05 0:00,14,CARRIER 1,,
8188,1664632,GBR,AIR,2022-07-19 12:00,2022-07-19 0:00,2022-07-05 0:00,14,CARRIER 1,,
8192,1664637,SCH,AIR,2022-07-14 12:00,2022-07-19 0:00,2022-07-05 0:00,14,CARRIER 1,,
8193,1664639,IMC,AIR,2022-07-14 12:00,2022-07-19 0:00,2022-07-05 0:00,14,CARRIER 1,,
8194,1664640,IMC,AIR,2022-07-18 12:00,2022-07-19 0:00,2022-07-05 0:00,14,CARRIER 1,,
8195,1664642,IMC,AIR,2022-07-14 12:00,2022-07-19 0:00,2022-07-05 0:00,14,CARRIER 1,,
8196,1664645,IMC,AIR,2022-07-22 12:00,2022-07-19 0:00,2022-07-05 0:00,14,CARRIER 1,,
8203,1664659,IMC,AIR,2022-07-21 12:00,2022-07-20 0:00,2022-07-06 0:00,14,CARRIER 1,,
8204,1664660,IMC,AIR,2022-07-21 12:00,2022-07-20 0:00,2022-07-06 0:00,14,CARRIER 1,,
8206,1664666,NLD,AIR,2022-07-18 12:21,2022-07-20 0:00,2022-07-06 0:00,14,CARRIER 1,,
8207,1664667,GBR,AIR,2022-07-18 15:15,2022-07-20 0:00,2022-07-06 0:00,14,CARRIER 1,,
8208,1664670,GBR,AIR,2022-07-19 9:28,2022-07-20 0:00,2022-07-06 0:00,14,CARRIER 1,,
8209,1664671,GBR,AIR,2022-07-21 12:00,2022-07-20 0:00,2022-07-06 0:00,14,CARRIER 1,,
8211,1664673,GBR,AIR,2022-07-21 12:00,2022-07-20 0:00,2022-07-06 0:00,14,CARRIER 1,,
8210,1664674,SCH,AIR,2022-07-15 12:00,2022-07-21 0:00,2022-07-07 0:00,14,CARRIER 1,,
8212,1664675,SCH,AIR,2022-07-15 12:00,2022-07-21 0:00,2022-07-07 0:00,14,CARRIER 1,,
8213,1664676,SCH,AIR,2022-07-19 12:00,2022-07-21 0:00,2022-07-07 0:00,14,CARRIER 1,,
8214,1664678,SCH,AIR,2022-07-19 12:00,2022-07-21 0:00,2022-07-07 0:00,14,CARRIER 1,,
8215,1664681,SCH,AIR,2022-07-15 12:00,2022-07-21 0:00,2022-07-07 0:00,14,CARRIER 1,,
8216,1665070,IMC,AIR,2022-07-18 12:00,2022-07-22 0:00,2022-07-08 0:00,14,CARRIER 1,,
8219,1665117,IMU,AIR,2022-07-19 9:00,2022-07-22 0:00,2022-07-08 0:00,14,CARRIER 1,,
8220,1665123,IMU,AIR,2022-07-19 9:00,2022-07-22 0:00,2022-07-08 0:00,14,CARRIER 1,,
8221,1665138,IMU,AIR,2022-07-19 9:00,2022-07-22 0:00,2022-07-08 0:00,14,CARRIER 1,,
8548,1676522,GBR,AIR,2022-07-27 12:00,2022-07-26 0:00,2022-07-12 0:00,14,CARRIER 1,,
8492,1676526,SCH,AIR,2022-07-26 12:00,2022-07-26 0:00,2022-07-12 0:00,14,CARRIER 1,,
8325,1676532,IMC,AIR,2022-08-02 12:00,2022-07-29 0:00,2022-07-15 0:00,14,CARRIER 1,,
8326,1676535,IMC,AIR,2022-08-02 12:00,2022-07-29 0:00,2022-07-15 0:00,14,CARRIER 1,,
8327,1676536,IMC,AIR,2022-08-02 12:00,2022-07-29 0:00,2022-07-15 0:00,14,CARRIER 1,,
8328,1676543,IMC,AIR,2022-08-02 12:00,2022-07-29 0:00,2022-07-15 0:00,14,CARRIER 1,,
8329,1677888,IMC,AIR,2022-07-21 12:00,2022-07-29 0:00,2022-07-15 0:00,14,CARRIER 1,,
8330,1677927,SCH,AIR,2022-07-20 9:00,2022-07-29 0:00,2022-07-15 0:00,14,CARRIER 1,,
8331,1677952,IMU,AIR,2022-07-27 9:30,2022-07-29 0:00,2022-07-15 0:00,14,CARRIER 1,,
8332,1677987,IMU,AIR,2022-07-27 9:30,2022-07-29 0:00,2022-07-15 0:00,14,CARRIER 1,,
8399,1682057,NLD,AIR,2022-07-27 8:49,2022-07-29 0:00,2022-07-15 0:00,14,CARRIER 1,,
8409,1686357,IMC,AIR,2022-08-02 12:00,2022-08-02 0:00,2022-07-19 0:00,14,CARRIER 1,,
8410,1686366,IMC,AIR,2022-08-02 12:00,2022-08-02 0:00,2022-07-19 0:00,14,CARRIER 1,,
8411,1686374,GBR,AIR,2022-07-27 13:55,2022-08-02 0:00,2022-07-19 0:00,14,CARRIER 1,,
8412,1686383,GBR,AIR,2022-07-28 8:52,2022-08-02 0:00,2022-07-19 0:00,14,CARRIER 1,,
8413,1686388,GBR,AIR,2022-07-28 12:00,2022-08-02 0:00,2022-07-19 0:00,14,CARRIER 1,,
8415,1686407,SCH,AIR,2022-07-28 12:00,2022-08-02 0:00,2022-07-19 0:00,14,CARRIER 1,,
8420,1686470,SCH,AIR,2022-08-01 12:00,2022-08-05 0:00,2022-07-22 0:00,14,CARRIER 1,,
8421,1686485,IMC,AIR,2022-08-04 12:00,2022-08-05 0:00,2022-07-22 0:00,14,CARRIER 1,,
8422,1686492,IMC,AIR,2022-08-04 12:00,2022-08-05 0:00,2022-07-22 0:00,14,CARRIER 1,,
8423,1686499,IMC,AIR,2022-08-05 12:00,2022-08-05 0:00,2022-07-22 0:00,14,CARRIER 1,,
8424,1686503,GBR,AIR,2022-08-03 12:00,2022-08-05 0:00,2022-07-22 0:00,14,CARRIER 1,,
8457,1686506,GBR,AIR,2022-08-03 12:00,2022-08-05 0:00,2022-07-22 0:00,14,CARRIER 1,,
8528,1688549,IMC,AIR,2022-08-02 12:00,2022-08-05 0:00,2022-07-22 0:00,14,CARRIER 1,,
8530,1688589,SCH,AIR,2022-07-28 12:00,2022-08-05 0:00,2022-07-22 0:00,14,CARRIER 1,,
8531,1688602,GBR,AIR,2022-08-01 12:48,2022-08-05 0:00,2022-07-22 0:00,14,CARRIER 1,,
8532,1688795,IMU,AIR,2022-08-03 13:00,2022-08-05 0:00,2022-07-22 0:00,14,CARRIER 1,,
8533,1688817,IMU,AIR,2022-08-03 13:00,2022-08-05 0:00,2022-07-22 0:00,14,CARRIER 1,,
8586,1696892,GBR,AIR,2022-08-10 12:00,2022-08-10 0:00,2022-07-27 0:00,14,CARRIER 1,,
8587,1696893,GBR,AIR,2022-08-10 12:00,2022-08-10 0:00,2022-07-27 0:00,14,CARRIER 1,,
8588,1696895,GBR,AIR,2022-08-10 12:00,2022-08-10 0:00,2022-07-27 0:00,14,CARRIER 1,,
8592,1696902,IMC,AIR,2022-08-12 12:00,2022-08-11 0:00,2022-07-28 0:00,14,CARRIER 1,,
8594,1696905,GBR,AIR,2022-08-08 12:00,2022-08-11 0:00,2022-07-28 0:00,14,CARRIER 1,,
8595,1696906,IMC,AIR,2022-08-09 12:00,2022-08-11 0:00,2022-07-28 0:00,14,CARRIER 1,,
8596,1696907,IMC,AIR,2022-08-18 12:00,2022-08-11 0:00,2022-07-28 0:00,14,CARRIER 1,,
8597,1696909,IMC,AIR,2022-08-15 12:00,2022-08-11 0:00,2022-07-28 0:00,14,CARRIER 1,,
8598,1696911,IMC,AIR,2022-08-18 12:00,2022-08-11 0:00,2022-07-28 0:00,14,CARRIER 1,,
8599,1696912,IMC,AIR,2022-08-12 12:00,2022-08-11 0:00,2022-07-28 0:00,14,CARRIER 1,,
8600,1696914,IMC,AIR,2022-08-12 12:00,2022-08-12 0:00,2022-07-29 0:00,14,CARRIER 1,,
8601,1696915,SCH,AIR,2022-08-08 12:00,2022-08-12 0:00,2022-07-29 0:00,14,CARRIER 1,,
8602,1696916,GBR,AIR,2022-08-10 12:00,2022-08-12 0:00,2022-07-29 0:00,14,CARRIER 1,,
8606,1696922,IMC,AIR,2022-08-15 12:00,2022-08-12 0:00,2022-07-29 0:00,14,CARRIER 1,,
8607,1696925,IMC,AIR,2022-08-15 12:00,2022-08-12 0:00,2022-07-29 0:00,14,CARRIER 1,,
8610,1696930,SCH,AIR,2022-08-12 12:00,2022-08-12 0:00,2022-07-29 0:00,14,CARRIER 1,,
8611,1696934,SCH,AIR,2022-08-12 12:00,2022-08-12 0:00,2022-07-29 0:00,14,CARRIER 1,,
8612,1696950,IMC,AIR,2022-08-12 12:00,2022-08-12 0:00,2022-07-29 0:00,14,CARRIER 1,,
8620,1697988,IMU,AIR,2022-08-10 10:00,2022-08-12 0:00,2022-07-29 0:00,14,CARRIER 1,,
8621,1698023,IMU,AIR,2022-08-10 10:00,2022-08-12 0:00,2022-07-29 0:00,14,CARRIER 1,,
8622,1698058,IMU,AIR,2022-08-10 10:00,2022-08-12 0:00,2022-07-29 0:00,14,CARRIER 1,,
8705,1705689,IMC,AIR,2022-08-18 12:00,2022-08-16 0:00,2022-08-02 0:00,14,CARRIER 1,,
8709,1705814,GBR,AIR,2022-08-15 12:00,2022-08-18 0:00,2022-08-04 0:00,14,CARRIER 1,,
8710,1705850,IMC,AIR,2022-08-18 12:00,2022-08-18 0:00,2022-08-04 0:00,14,CARRIER 1,,
8713,1705906,GBR,AIR,2022-08-16 12:00,2022-08-19 0:00,2022-08-05 0:00,14,CARRIER 1,,
8714,1705920,GBR,AIR,2022-08-16 12:00,2022-08-19 0:00,2022-08-05 0:00,14,CARRIER 1,,
8715,1705923,SCH,AIR,2022-08-18 12:00,2022-08-19 0:00,2022-08-05 0:00,14,CARRIER 1,,
8716,1705928,IMC,AIR,2022-08-17 12:00,2022-08-19 0:00,2022-08-05 0:00,14,CARRIER 1,,
8750,1708273,IMC,AIR,2022-08-22 12:00,2022-08-19 0:00,2022-08-05 0:00,14,CARRIER 1,,
8753,1708305,SCH,AIR,2022-08-18 12:00,2022-08-19 0:00,2022-08-05 0:00,14,CARRIER 1,,
8754,1708332,GBR,AIR,2022-08-15 12:00,2022-08-19 0:00,2022-08-05 0:00,14,CARRIER 1,,
8755,1708371,IMU,AIR,2022-08-19 8:00,2022-08-19 0:00,2022-08-05 0:00,14,CARRIER 1,,
8756,1708387,IMU,AIR,2022-08-18 8:30,2022-08-19 0:00,2022-08-05 0:00,14,CARRIER 1,,
8757,1708432,IMU,AIR,2022-08-22 12:00,2022-08-19 0:00,2022-08-05 0:00,14,CARRIER 1,,
8782,1716557,IMU,AIR,2022-08-23 9:30,2022-08-24 0:00,2022-08-10 0:00,14,CARRIER 1,,
8783,1716583,IMC,AIR,2022-08-23 12:00,2022-08-24 0:00,2022-08-10 0:00,14,CARRIER 1,,
8784,1716592,SCH,AIR,2022-08-19 12:00,2022-08-24 0:00,2022-08-10 0:00,14,CARRIER 1,,
8785,1716617,GBR,AIR,2022-08-16 12:00,2022-08-24 0:00,2022-08-10 0:00,14,CARRIER 1,,
8786,1716820,IMC,AIR,2022-08-23 12:00,2022-08-23 0:00,2022-08-09 0:00,14,CARRIER 1,,
8787,1716834,IMC,AIR,2022-08-23 12:00,2022-08-23 0:00,2022-08-09 0:00,14,CARRIER 1,,
8788,1716854,GBR,AIR,2022-08-22 12:00,2022-08-23 0:00,2022-08-09 0:00,14,CARRIER 1,,
8790,1716884,SCH,AIR,2022-08-19 12:00,2022-08-23 0:00,2022-08-09 0:00,14,CARRIER 1,,
8791,1716896,NLD,AIR,2022-08-18 15:46,2022-08-23 0:00,2022-08-09 0:00,14,CARRIER 1,,
8794,1716909,IMC,AIR,2022-08-22 12:00,2022-08-23 0:00,2022-08-09 0:00,14,CARRIER 1,,
8792,1716918,GBR,AIR,2022-08-18 11:54,2022-08-23 0:00,2022-08-09 0:00,14,CARRIER 1,,
8798,1716976,GBR,AIR,2022-08-23 11:00,2022-08-25 0:00,2022-08-11 0:00,14,CARRIER 1,,
